"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","segment","Postal Code","city","state","country","Product ID","Product Name","Sub-Category","category","sales","quantity","discount","profit","Shipping Cost","Order Priority","Month (name)"
"27993","IN-2017-GM144551-42948","2017-08-01","2017-08-05","Standard Class","GM-144551","Gary Mitchum","Home Office",,"Kabul","Kabul","Afghanistan","FUR-BO-3626","Bush Classic Bookcase, Pine","Bookcases","Furniture",207015,5,0,8487,185.01,"Medium","Agustus"
"45474","IR-2017-AR57060-42948","2017-08-01","2017-08-03","Second Class","AR-57060","Anemone Ratner","Consumer",,"Shiraz","Fars","Iran","TEC-AC-5894","SanDisk Router, Bluetooth","Accessories","Technology",5127,2,0,19992,98.53,"Critical","Agustus"
"47872","MR-2017-CM219081-42948","2017-08-01","2017-08-06","Second Class","CM-219081","Charlotte Melton","Consumer",,"Nouakchott","Nouakchott","Mauritania","OFF-ST-6047","Smead Lockers, Industrial","Storage","Office Supplies",7956,4,0,22272,98.75,"Medium","Agustus"
"42965","KZ-2017-KC625568-42948","2017-08-01","2017-08-05","Standard Class","KC-625568","Karen Carlisle","Corporate",,"Taldyqorghan","Almaty","Kazakhstan","OFF-BI-3188","Avery 3-Hole Punch, Economy","Binders","Office Supplies",8361,1,0.7,-5589,1.16,"Medium","Agustus"
"46313","AG-2017-MO78003-42948","2017-08-01","2017-08-04","Second Class","MO-78003","Meg O'Connel","Home Office",,"Sidi Bel Abbes","Sidi Bel Abbes","Algeria","OFF-AR-3554","Boston Sketch Pad, Fluorescent","Art","Office Supplies",4986,1,0,0,5.84,"Medium","Agustus"
"31190","IN-2017-CM119357-42948","2017-08-01","2017-08-07","Standard Class","CM-119357","Carlos Meador","Consumer",,"Geelong","Victoria","Australia","OFF-AP-4956","KitchenAid Microwave, Black","Appliances","Office Supplies",3717,2,0.4,4332,25.64,"Medium","Agustus"
"49211","MA-2017-NG843077-42948","2017-08-01","2017-08-05","Second Class","NG-843077","Nathan Gelder","Consumer",,"Antananarivo","Analamanga","Madagascar","OFF-EN-3091","Ames Clasp Envelope, Recycled","Envelopes","Office Supplies",60,1,0,126,1.57,"Medium","Agustus"
"49210","MA-2017-NG843077-42948","2017-08-01","2017-08-05","Second Class","NG-843077","Nathan Gelder","Consumer",,"Antananarivo","Analamanga","Madagascar","OFF-AR-3527","Boston Canvas, Fluorescent","Art","Office Supplies",1098,2,0,1974,10.46,"Medium","Agustus"
"27992","IN-2017-GM144551-42948","2017-08-01","2017-08-05","Standard Class","GM-144551","Gary Mitchum","Home Office",,"Kabul","Kabul","Afghanistan","OFF-FA-5482","OIC Staples, Bulk Pack","Fasteners","Office Supplies",4536,4,0,216,2.8,"Medium","Agustus"
"42966","KZ-2017-KC625568-42948","2017-08-01","2017-08-05","Standard Class","KC-625568","Karen Carlisle","Corporate",,"Taldyqorghan","Almaty","Kazakhstan","OFF-AR-6120","Stanley Pencil Sharpener, Water Color","Art","Office Supplies",7515,1,0.7,-16035,1.7,"Medium","Agustus"
"47774","MO-2017-EM420086-42949","2017-08-02","2017-08-02","Same Day","EM-420086","Evan Minnotte","Home Office",,"Sale","Rabat-SalÃ©-Zemmour-Zaer","Morocco","OFF-AR-3481","Binney & Smith Highlighters, Blue","Art","Office Supplies",3318,2,0,492,6.95,"High","Agustus"
"43891","NI-2017-FM429095-42949","2017-08-02","2017-08-05","First Class","FM-429095","Frank Merwin","Home Office",,"Gombe","Gombe","Nigeria","OFF-AR-3484","Binney & Smith Highlighters, Water Color","Art","Office Supplies",5931,1,0.7,-5559,1.2,"High","Agustus"
"43890","NI-2017-FM429095-42949","2017-08-02","2017-08-05","First Class","FM-429095","Frank Merwin","Home Office",,"Gombe","Gombe","Nigeria","OFF-AR-5933","Sanford Sketch Pad, Water Color","Art","Office Supplies",29196,2,0.7,-22404,4.97,"High","Agustus"
"47772","MO-2017-EM420086-42949","2017-08-02","2017-08-02","Same Day","EM-420086","Evan Minnotte","Home Office",,"Sale","Rabat-SalÃ©-Zemmour-Zaer","Morocco","OFF-AR-3489","Binney & Smith Markers, Easy-Erase","Art","Office Supplies",2436,1,0,972,5.34,"High","Agustus"
"47833","LH-2017-GP474075-42949","2017-08-02","2017-08-05","Second Class","GP-474075","Guy Phonely","Corporate",,"Vilnius","Vilnius","Lithuania","TEC-CO-5999","Sharp Fax Machine, High-Speed","Copiers","Technology",88155,1,0.7,-144015,10.03,"Medium","Agustus"
"47773","MO-2017-EM420086-42949","2017-08-02","2017-08-02","Same Day","EM-420086","Evan Minnotte","Home Office",,"Sale","Rabat-SalÃ©-Zemmour-Zaer","Morocco","FUR-BO-4848","Ikea Classic Bookcase, Metal","Bookcases","Furniture",82242,2,0,15624,190.03,"High","Agustus"
"30344","ID-2017-VG217907-42950","2017-08-03","2017-08-03","Same Day","VG-217907","Vivek Gonzalez","Consumer",,"Cairns","Queensland","Australia","TEC-PH-5246","Motorola Audio Dock, Cordless","Phones","Technology",211464,2,0.4,-66996,40.05,"Medium","Agustus"
"30343","ID-2017-VG217907-42950","2017-08-03","2017-08-03","Same Day","VG-217907","Vivek Gonzalez","Consumer",,"Cairns","Queensland","Australia","OFF-AR-5918","Sanford Markers, Easy-Erase","Art","Office Supplies",14112,1,0.4,-708,2.5,"Medium","Agustus"
"30345","ID-2017-VG217907-42950","2017-08-03","2017-08-03","Same Day","VG-217907","Vivek Gonzalez","Consumer",,"Cairns","Queensland","Australia","OFF-EN-3665","Cameo Mailers, Recycled","Envelopes","Office Supplies",44352,2,0.4,-48,1.17,"Medium","Agustus"
"44455","IS-2017-RF973563-42951","2017-08-04","2017-08-04","Same Day","RF-973563","Roland Fjeld","Consumer",,"Tel Aviv","Tel Aviv","Israel","OFF-BI-2899","Acco Binding Machine, Clear","Binders","Office Supplies",2022,4,0,222,27.21,"High","Agustus"
"48288","CA-2017-RB970523-42951","2017-08-04","2017-08-04","Same Day","RB-970523","Roger Barcio","Home Office",,"MontrÃ©al","Quebec","Canada","OFF-LA-5398","Novimex Round Labels, 5000 Label Set","Labels","Office Supplies",2664,4,0,1248,8.04,"Critical","Agustus"
"48287","CA-2017-RB970523-42951","2017-08-04","2017-08-04","Same Day","RB-970523","Roger Barcio","Home Office",,"MontrÃ©al","Quebec","Canada","FUR-BO-5973","Sauder Stackable Bookrack, Traditional","Bookcases","Furniture",14628,1,0,2193,37.2,"Critical","Agustus"
"48286","CA-2017-RB970523-42951","2017-08-04","2017-08-04","Same Day","RB-970523","Roger Barcio","Home Office",,"MontrÃ©al","Quebec","Canada","OFF-AR-6120","Stanley Pencil Sharpener, Water Color","Art","Office Supplies",11184,4,0,444,53.9,"Critical","Agustus"
"44453","IS-2017-RF973563-42951","2017-08-04","2017-08-04","Same Day","RF-973563","Roland Fjeld","Consumer",,"Tel Aviv","Tel Aviv","Israel","OFF-BI-2891","Acco Binder Covers, Clear","Binders","Office Supplies",1278,1,0,549,1.95,"High","Agustus"
"44454","IS-2017-RF973563-42951","2017-08-04","2017-08-04","Same Day","RF-973563","Roland Fjeld","Consumer",,"Tel Aviv","Tel Aviv","Israel","OFF-ST-6249","Tenex Folders, Blue","Storage","Office Supplies",2322,1,0,765,4.23,"High","Agustus"
"47784","MA-2017-JF519077-42951","2017-08-04","2017-08-08","Standard Class","JF-519077","Jamie Frazer","Consumer",,"Antananarivo","Analamanga","Madagascar","FUR-FU-3933","Deflect-O Door Stop, Duo Pack","Furnishings","Furniture",8802,2,0,3168,15.06,"High","Agustus"
"44456","IS-2017-RF973563-42951","2017-08-04","2017-08-04","Same Day","RF-973563","Roland Fjeld","Consumer",,"Tel Aviv","Tel Aviv","Israel","OFF-AR-6107","Stanley Canvas, Fluorescent","Art","Office Supplies",10146,2,0,3246,10.85,"High","Agustus"
"49010","AU-2017-MK79058-42951","2017-08-04","2017-08-09","Standard Class","MK-79058","Michael Kennedy","Corporate",,"Vienna","Vienna","Austria","OFF-FA-5487","OIC Thumb Tacks, Metal","Fasteners","Office Supplies",2838,2,0,564,1.28,"Medium","Agustus"
"49065","MO-2017-RB933086-42951","2017-08-04","2017-08-09","Second Class","RB-933086","Randy Bradley","Consumer",,"Casablanca","Grand Casablanca","Morocco","FUR-TA-3766","Chromcraft Conference Table, with Bottom Storage","Tables","Furniture",174534,2,0,12216,92.66,"Medium","Agustus"
"45927","AG-2017-HR48303-42952","2017-08-05","2017-08-10","Standard Class","HR-48303","Harold Ryan","Corporate",,"Guelma","Guelma","Algeria","OFF-ST-6230","Tenex Box, Single Width","Storage","Office Supplies",1653,1,0,741,1.3,"Medium","Agustus"
"26946","IN-2017-JH159857-42952","2017-08-05","2017-08-12","Standard Class","JH-159857","Joseph Holt","Consumer",,"Melbourne","Victoria","Australia","OFF-EN-4926","Jiffy Peel and Seal, with clear poly window","Envelopes","Office Supplies",12717,6,0.1,3249,9.79,"Low","Agustus"
"46412","IR-2017-BD172560-42952","2017-08-05","2017-08-08","First Class","BD-172560","Bruce Degenhardt","Consumer",,"Shiraz","Fars","Iran","OFF-ST-4263","Fellowes Folders, Single Width","Storage","Office Supplies",10572,4,0,4332,25.98,"Critical","Agustus"
"45928","AG-2017-HR48303-42952","2017-08-05","2017-08-10","Standard Class","HR-48303","Harold Ryan","Corporate",,"Guelma","Guelma","Algeria","TEC-MA-5503","Okidata Inkjet, Wireless","Machines","Technology",31422,1,0,312,18.61,"Medium","Agustus"
"24175","IN-2017-DB132707-42952","2017-08-05","2017-08-10","Standard Class","DB-132707","Deborah Brumfield","Home Office",,"Townsville","Queensland","Australia","OFF-BI-3253","Avery Binder, Economy","Binders","Office Supplies",5805,5,0.1,1995,1.01,"Medium","Agustus"
"24594","IN-2017-CM121607-42952","2017-08-05","2017-08-06","First Class","CM-121607","Charles McCrossin","Consumer",,"Newcastle","New South Wales","Australia","TEC-CO-3695","Canon Ink, Digital","Copiers","Technology",528444,4,0.1,88044,92.83,"Medium","Agustus"
"30791","ID-2017-SW202457-42952","2017-08-05","2017-08-10","Standard Class","SW-202457","Scot Wooten","Consumer",,"Bendigo","Victoria","Australia","OFF-ST-6039","Smead Folders, Industrial","Storage","Office Supplies",43128,4,0.4,4248,3.84,"Medium","Agustus"
"46413","IR-2017-BD172560-42952","2017-08-05","2017-08-08","First Class","BD-172560","Bruce Degenhardt","Consumer",,"Shiraz","Fars","Iran","TEC-PH-5263","Motorola Signal Booster, Cordless","Phones","Technology",14598,1,0,6567,53.79,"Critical","Agustus"
"30790","ID-2017-SW202457-42952","2017-08-05","2017-08-10","Standard Class","SW-202457","Scot Wooten","Consumer",,"Bendigo","Victoria","Australia","TEC-MA-5541","Panasonic Calculator, Wireless","Machines","Technology",60336,2,0.4,-26184,4.11,"Medium","Agustus"
"23499","IN-2017-MW182207-42952","2017-08-05","2017-08-06","First Class","MW-182207","Mitch Webber","Consumer",,"Geraldton","Western Australia","Australia","OFF-AP-3577","Breville Refrigerator, White","Appliances","Office Supplies",4191507,9,0.1,1164267,614.34,"High","Agustus"
"46166","UP-2017-AZ750137-42952","2017-08-05","2017-08-08","Second Class","AZ-750137","Annie Zypern","Consumer",,"Dnipropetrovs'k","Dnipropetrovs'k","Ukraine","OFF-PA-5886","SanDisk Note Cards, Premium","Paper","Office Supplies",6246,2,0,2556,14.3,"Critical","Agustus"
"31268","ID-2017-IG150857-42953","2017-08-06","2017-08-10","Standard Class","IG-150857","Ivan Gibson","Consumer",,"Geelong","Victoria","Australia","OFF-ST-6249","Tenex Folders, Blue","Storage","Office Supplies",13932,1,0.4,1392,1.34,"Medium","Agustus"
"31267","ID-2017-IG150857-42953","2017-08-06","2017-08-10","Standard Class","IG-150857","Ivan Gibson","Consumer",,"Geelong","Victoria","Australia","FUR-FU-4102","Eldon Stacking Tray, Duo Pack","Furnishings","Furniture",37872,2,0.4,-20208,3.21,"Medium","Agustus"
"42466","CA-2017-DW358523-42953","2017-08-06","2017-08-08","Second Class","DW-358523","Dorothy Wardle","Corporate",,"Richmond","British Columbia","Canada","OFF-BI-3254","Avery Binder, Recycled","Binders","Office Supplies",2652,2,0,1218,1.39,"High","Agustus"
"49008","GH-2017-GZ447049-42953","2017-08-06","2017-08-12","Standard Class","GZ-447049","Gary Zandusky","Consumer",,"Accra","Greater Accra","Ghana","TEC-CO-6010","Sharp Wireless Fax, Digital","Copiers","Technology",35556,1,0,1422,19.82,"Medium","Agustus"
"23511","IN-2017-BO114257-42953","2017-08-06","2017-08-10","Standard Class","BO-114257","Bobby Odegard","Consumer",,"Caloundra","Queensland","Australia","OFF-LA-4659","Hon File Folder Labels, Alphabetical","Labels","Office Supplies",45684,6,0.1,18144,1.88,"Medium","Agustus"
"50971","GH-2017-KT648049-42953","2017-08-06","2017-08-13","Standard Class","KT-648049","Kean Thornton","Consumer",,"Kumasi","Ashanti","Ghana","OFF-AP-4962","KitchenAid Refrigerator, Silver","Appliances","Office Supplies",52869,1,0,20616,36.07,"Medium","Agustus"
"31266","ID-2017-IG150857-42953","2017-08-06","2017-08-10","Standard Class","IG-150857","Ivan Gibson","Consumer",,"Geelong","Victoria","Australia","TEC-MA-5547","Panasonic Inkjet, Red","Machines","Technology",1113264,6,0.4,-705096,10.92,"Medium","Agustus"
"29229","IN-2017-FH143507-42953","2017-08-06","2017-08-08","First Class","FH-143507","Fred Harton","Consumer",,"Mackay","Queensland","Australia","OFF-LA-5389","Novimex Legal Exhibit Labels, Alphabetical","Labels","Office Supplies",18522,2,0.1,6762,1.59,"Medium","Agustus"
"23510","IN-2017-BO114257-42953","2017-08-06","2017-08-10","Standard Class","BO-114257","Bobby Odegard","Consumer",,"Caloundra","Queensland","Australia","TEC-PH-5335","Nokia Audio Dock, Cordless","Phones","Technology",457893,3,0.1,111843,39.54,"Medium","Agustus"
"31265","ID-2017-IG150857-42953","2017-08-06","2017-08-10","Standard Class","IG-150857","Ivan Gibson","Consumer",,"Geelong","Victoria","Australia","OFF-BI-6397","Wilson Jones Hole Reinforcements, Clear","Binders","Office Supplies",4788,2,0.4,-972,1.31,"Medium","Agustus"
"29230","IN-2017-FH143507-42953","2017-08-06","2017-08-08","First Class","FH-143507","Fred Harton","Consumer",,"Mackay","Queensland","Australia","OFF-SU-4985","Kleencut Scissors, Easy Grip","Supplies","Office Supplies",107595,5,0.1,3495,17.41,"Medium","Agustus"
"24747","ID-2017-SM200057-42953","2017-08-06","2017-08-10","Standard Class","SM-200057","Sally Matthias","Consumer",,"Geelong","Victoria","Australia","OFF-ST-6060","Smead Shelving, Wire Frame","Storage","Office Supplies",432,1,0.1,-432,3.84,"Medium","Agustus"
"50970","GH-2017-KT648049-42953","2017-08-06","2017-08-13","Standard Class","KT-648049","Kean Thornton","Consumer",,"Kumasi","Ashanti","Ghana","OFF-PA-4001","Eaton Message Books, Recycled","Paper","Office Supplies",4098,2,0,57,2.32,"Medium","Agustus"
"42509","EG-2017-KW643538-42953","2017-08-06","2017-08-08","Second Class","KW-643538","Katrina Willman","Consumer",,"Cairo","Al Qahirah","Egypt","OFF-AR-6127","Stanley Sketch Pad, Fluorescent","Art","Office Supplies",4569,1,0,729,8.56,"Medium","Agustus"
"50306","MO-2017-DK289586-42954","2017-08-07","2017-08-09","First Class","DK-289586","Dana Kaydos","Consumer",,"Sale","Rabat-SalÃ©-Zemmour-Zaer","Morocco","OFF-EN-4444","GlobeWeis Mailers, Security-Tint","Envelopes","Office Supplies",819,2,0,3192,28.35,"Critical","Agustus"
"42180","IR-2017-KL664560-42954","2017-08-07","2017-08-10","First Class","KL-664560","Ken Lonsdale","Consumer",,"Mashhad","Razavi Khorasan","Iran","OFF-ST-4257","Fellowes File Cart, Blue","Storage","Office Supplies",13731,1,0,549,29.8,"High","Agustus"
"47421","GG-2017-CC267047-42954","2017-08-07","2017-08-13","Standard Class","CC-267047","Craig Carreira","Consumer",,"K'ut'aisi","Imereti","Georgia","OFF-AR-3494","Binney & Smith Pencil Sharpener, Water Color","Art","Office Supplies",2694,1,0,1239,1.43,"Medium","Agustus"
"48549","AO-2017-BE14554-42954","2017-08-07","2017-08-10","Second Class","BE-14554","Brad Eason","Home Office",,"Huambo","Huambo","Angola","TEC-PH-3130","Apple Audio Dock, with Caller ID","Phones","Technology",16689,1,0,2502,1.95,"Medium","Agustus"
"48548","AO-2017-BE14554-42954","2017-08-07","2017-08-10","Second Class","BE-14554","Brad Eason","Home Office",,"Huambo","Huambo","Angola","TEC-MA-4194","Epson Card Printer, Red","Machines","Technology",6684,4,0,30072,61.64,"Medium","Agustus"
"48550","AO-2017-BE14554-42954","2017-08-07","2017-08-10","Second Class","BE-14554","Brad Eason","Home Office",,"Huambo","Huambo","Angola","TEC-AC-5206","Memorex Memory Card, USB","Accessories","Technology",10248,1,0,2457,11.36,"Medium","Agustus"
"49127","NI-2017-AG30095-42955","2017-08-08","2017-08-14","Standard Class","AG-30095","Aleksandra Gannaway","Corporate",,"Lagos","Lagos","Nigeria","TEC-MA-5503","Okidata Inkjet, Wireless","Machines","Technology",188532,2,0.7,-433668,13.26,"Medium","Agustus"
"49126","NI-2017-AG30095-42955","2017-08-08","2017-08-14","Standard Class","AG-30095","Aleksandra Gannaway","Corporate",,"Lagos","Lagos","Nigeria","FUR-BO-3629","Bush Corner Shelving, Mobile","Bookcases","Furniture",455436,12,0.7,-425124,32.76,"Medium","Agustus"
"43016","GH-2017-EG390049-42955","2017-08-08","2017-08-15","Standard Class","EG-390049","Emily Grady","Consumer",,"Accra","Greater Accra","Ghana","FUR-CH-5441","Office Star Executive Leather Armchair, Adjustable","Chairs","Furniture",46992,1,0,5169,48.37,"Low","Agustus"
"22981","IN-2017-RD198107-42955","2017-08-08","2017-08-12","Standard Class","RD-198107","Ross DeVincentis","Home Office",,"Toowoomba","Queensland","Australia","OFF-BI-3739","Cardinal Index Tab, Economy","Binders","Office Supplies",31536,4,0.1,9096,1.31,"Medium","Agustus"
"30107","IN-2017-AH106907-42955","2017-08-08","2017-08-10","Second Class","AH-106907","Anna HÃ¤berlin","Corporate",,"Melbourne","Victoria","Australia","OFF-AR-6110","Stanley Highlighters, Blue","Art","Office Supplies",2646,2,0.1,588,6.86,"Critical","Agustus"
"43015","GH-2017-EG390049-42955","2017-08-08","2017-08-15","Standard Class","EG-390049","Emily Grady","Consumer",,"Accra","Greater Accra","Ghana","OFF-AR-3553","Boston Sketch Pad, Easy-Erase","Art","Office Supplies",4887,1,0,1416,6.69,"Low","Agustus"
"30108","IN-2017-AH106907-42955","2017-08-08","2017-08-10","Second Class","AH-106907","Anna HÃ¤berlin","Corporate",,"Melbourne","Victoria","Australia","TEC-CO-4581","Hewlett Ink, High-Speed","Copiers","Technology",264384,2,0.1,-23556,87.48,"Critical","Agustus"
"48184","NI-2017-CR258095-42955","2017-08-08","2017-08-12","Second Class","CR-258095","Clay Rozendal","Home Office",,"Abuja","Abuja Capital Territory","Nigeria","FUR-FU-4043","Eldon Door Stop, Erganomic","Furnishings","Furniture",29268,2,0.7,-55632,7.07,"High","Agustus"
"30106","IN-2017-AH106907-42955","2017-08-08","2017-08-10","Second Class","AH-106907","Anna HÃ¤berlin","Corporate",,"Melbourne","Victoria","Australia","OFF-PA-4471","Green Bar Memo Slips, Multicolor","Paper","Office Supplies",66096,4,0.1,2856,22.53,"Critical","Agustus"
"45133","BU-2017-BD162019-42956","2017-08-09","2017-08-12","First Class","BD-162019","Brian DeCherney","Consumer",,"Sofia","Sofiya-Grad","Bulgaria","OFF-SU-6183","Stiletto Trimmer, Steel","Supplies","Office Supplies",1686,4,0,5724,37.15,"High","Agustus"
"45609","MO-2017-JK537086-42956","2017-08-09","2017-08-14","Standard Class","JK-537086","Jay Kimmel","Consumer",,"Agadir","Souss-Massa-DraÃ¢","Morocco","OFF-AP-3871","Cuisinart Refrigerator, White","Appliances","Office Supplies",49422,1,0,11367,30.45,"Medium","Agustus"
"45134","BU-2017-BD162019-42956","2017-08-09","2017-08-12","First Class","BD-162019","Brian DeCherney","Consumer",,"Sofia","Sofiya-Grad","Bulgaria","OFF-ST-5712","Rogers Trays, Wire Frame","Storage","Office Supplies",3645,6,0,17856,37.49,"High","Agustus"
"45443","GG-2017-LC714047-42958","2017-08-11","2017-08-18","Standard Class","LC-714047","Logan Currie","Consumer",,"Tbilisi","Tbilisi","Georgia","FUR-FU-6257","Tenex Light Bulb, Black","Furnishings","Furniture",3786,2,0,1134,3.42,"Medium","Agustus"
"17588","ES-2017-CM127158-42958","2017-08-11","2017-08-12","First Class","CM-127158","Craig Molinari","Corporate",,"Vienna","Vienna","Austria","OFF-AR-3502","Binney & Smith Sketch Pad, Water Color","Art","Office Supplies",495,1,0,1632,9.53,"High","Agustus"
"17587","ES-2017-CM127158-42958","2017-08-11","2017-08-12","First Class","CM-127158","Craig Molinari","Corporate",,"Vienna","Vienna","Austria","OFF-AR-3468","BIC Sketch Pad, Blue","Art","Office Supplies",9732,2,0,1746,15.98,"High","Agustus"
"20838","IN-2017-BM111407-42958","2017-08-11","2017-08-15","Standard Class","BM-111407","Becky Martin","Consumer",,"Wodonga","Victoria","Australia","OFF-LA-4554","Harbour Creations Shipping Labels, Alphabetical","Labels","Office Supplies",30456,3,0.1,12456,3,"High","Agustus"
"45092","NI-2017-MM828095-42958","2017-08-11","2017-08-12","First Class","MM-828095","Muhammed MacIntyre","Corporate",,"Benin City","Edo","Nigeria","OFF-FA-3044","Advantus Paper Clips, Assorted Sizes","Fasteners","Office Supplies",837,2,0.7,-675,2.55,"High","Agustus"
"45094","NI-2017-MM828095-42958","2017-08-11","2017-08-12","First Class","MM-828095","Muhammed MacIntyre","Corporate",,"Benin City","Edo","Nigeria","TEC-PH-5272","Motorola Speaker Phone, VoIP","Phones","Technology",311688,8,0.7,-685752,43.85,"High","Agustus"
"20837","IN-2017-BM111407-42958","2017-08-11","2017-08-15","Standard Class","BM-111407","Becky Martin","Consumer",,"Wodonga","Victoria","Australia","OFF-BI-4830","Ibico Index Tab, Economy","Binders","Office Supplies",37476,4,0.1,14916,2.81,"High","Agustus"
"45093","NI-2017-MM828095-42958","2017-08-11","2017-08-12","First Class","MM-828095","Muhammed MacIntyre","Corporate",,"Benin City","Edo","Nigeria","OFF-EN-5041","Kraft Peel and Seal, Recycled","Envelopes","Office Supplies",5787,1,0.7,-12363,1.82,"High","Agustus"
"46953","TU-2017-AR345134-42959","2017-08-12","2017-08-16","Second Class","AR-345134","Alex Russell","Corporate",,"Istanbul","Istanbul","Turkey","OFF-AR-5920","Sanford Markers, Water Color","Art","Office Supplies",10572,1,0.6,-13488,1.11,"High","Agustus"
"45958","PL-2017-AR345103-42959","2017-08-12","2017-08-19","Standard Class","AR-345103","Alex Russell","Corporate",,"Warsaw","Masovia","Poland","TEC-MA-6143","StarTech Phone, Durable","Machines","Technology",14928,2,0,1194,20.36,"Low","Agustus"
"42330","KZ-2017-RM975068-42959","2017-08-12","2017-08-14","Second Class","RM-975068","Roland Murray","Consumer",,"Temirtau","Qaraghandy","Kazakhstan","OFF-AR-3501","Binney & Smith Sketch Pad, Fluorescent","Art","Office Supplies",114192,8,0.7,-247488,15.41,"High","Agustus"
"42329","KZ-2017-RM975068-42959","2017-08-12","2017-08-14","Second Class","RM-975068","Roland Murray","Consumer",,"Temirtau","Qaraghandy","Kazakhstan","TEC-PH-5260","Motorola Office Telephone, Full Size","Phones","Technology",21915,1,0.7,-27765,4,"High","Agustus"
"45959","PL-2017-AR345103-42959","2017-08-12","2017-08-19","Standard Class","AR-345103","Alex Russell","Corporate",,"Warsaw","Masovia","Poland","OFF-SU-6183","Stiletto Trimmer, Steel","Supplies","Office Supplies",4215,1,0,1431,3.05,"Low","Agustus"
"43000","EG-2017-CL270038-42959","2017-08-12","2017-08-18","Standard Class","CL-270038","Craig Leslie","Home Office",,"Hurghada","Al Bahr Al Ahmar","Egypt","TEC-CO-4779","HP Ink, High-Speed","Copiers","Technology",1269,1,0,759,10.39,"Medium","Agustus"
"42999","EG-2017-CL270038-42959","2017-08-12","2017-08-18","Standard Class","CL-270038","Craig Leslie","Home Office",,"Hurghada","Al Bahr Al Ahmar","Egypt","OFF-ST-4095","Eldon Shelving, Industrial","Storage","Office Supplies",978,2,0,288,4.12,"Medium","Agustus"
"20333","ID-2017-RB193307-42959","2017-08-12","2017-08-14","Second Class","RB-193307","Randy Bradley","Consumer",,"Perth","Western Australia","Australia","FUR-CH-4546","Harbour Creations Rocking Chair, Red","Chairs","Furniture",397143,3,0.1,70533,56.41,"High","Agustus"
"20334","ID-2017-RB193307-42959","2017-08-12","2017-08-14","Second Class","RB-193307","Randy Bradley","Consumer",,"Perth","Western Australia","Australia","OFF-BI-3255","Avery Binding Machine, Clear","Binders","Office Supplies",60858,14,0.1,0,43.25,"High","Agustus"
"20332","ID-2017-RB193307-42959","2017-08-12","2017-08-14","Second Class","RB-193307","Randy Bradley","Consumer",,"Perth","Western Australia","Australia","OFF-ST-4078","Eldon Lockers, Blue","Storage","Office Supplies",178119,1,0.1,-15861,15.91,"High","Agustus"
"20335","ID-2017-RB193307-42959","2017-08-12","2017-08-14","Second Class","RB-193307","Randy Bradley","Consumer",,"Perth","Western Australia","Australia","FUR-FU-3940","Deflect-O Frame, Black","Furnishings","Furniture",99036,1,0.1,29706,15.75,"High","Agustus"
"42265","CA-2017-JK612023-42960","2017-08-13","2017-08-18","Second Class","JK-612023","Julie Kriz","Home Office",,"MontrÃ©al","Quebec","Canada","OFF-BI-2900","Acco Binding Machine, Durable","Binders","Office Supplies",5259,1,0,126,8.91,"Medium","Agustus"
"42264","CA-2017-JK612023-42960","2017-08-13","2017-08-18","Second Class","JK-612023","Julie Kriz","Home Office",,"MontrÃ©al","Quebec","Canada","TEC-PH-3128","Apple Audio Dock, Full Size","Phones","Technology",16818,1,0,1512,6.41,"Medium","Agustus"
"42263","CA-2017-JK612023-42960","2017-08-13","2017-08-18","Second Class","JK-612023","Julie Kriz","Home Office",,"MontrÃ©al","Quebec","Canada","OFF-AR-3499","Binney & Smith Sketch Pad, Blue","Art","Office Supplies",4632,1,0,1203,5.87,"Medium","Agustus"
"1876","US-2017-SB202905-42960","2017-08-13","2017-08-20","Standard Class","SB-202905","Sean Braxton","Corporate",,"San Juan","San Juan","Argentina","OFF-LA-4555","Harbour Creations Shipping Labels, Laser Printer Compatible","Labels","Office Supplies",27504,6,0.4,-5136,2.638,"Low","Agustus"
"46798","HR-2017-PB910530-42960","2017-08-13","2017-08-15","First Class","PB-910530","Peter BÃ¼hler","Consumer",,"Zagreb","Grad Zagreb","Croatia","TEC-MA-5018","Konica Receipt Printer, Durable","Machines","Technology",24474,2,0,7092,13.3,"Medium","Agustus"
"41687","LH-2017-DD357075-42960","2017-08-13","2017-08-19","Standard Class","DD-357075","Dorothy Dickinson","Consumer",,"Kaunas","Kaunas","Lithuania","TEC-MA-4211","Epson Receipt Printer, White","Machines","Technology",69264,2,0.7,-62376,2.17,"Medium","Agustus"
"48584","IZ-2017-EJ415561-42960","2017-08-13","2017-08-17","Standard Class","EJ-415561","Eva Jacobs","Consumer",,"Baghdad","Baghdad","Iraq","FUR-BO-5973","Sauder Stackable Bookrack, Traditional","Bookcases","Furniture",14628,1,0,2193,11.94,"Medium","Agustus"
"26751","ID-2017-HJ148757-42960","2017-08-13","2017-08-18","Standard Class","HJ-148757","Heather Jas","Home Office",,"Canberra","Australian Capital Territory","Australia","FUR-TA-3772","Chromcraft Round Table, with Bottom Storage","Tables","Furniture",56052,3,0.6,-21024,60.33,"High","Agustus"
"42262","CA-2017-JK612023-42960","2017-08-13","2017-08-18","Second Class","JK-612023","Julie Kriz","Home Office",,"MontrÃ©al","Quebec","Canada","TEC-PH-3802","Cisco Signal Booster, VoIP","Phones","Technology",60768,4,0,3636,48.87,"Medium","Agustus"
